FileName,soft_act_labels,soft_val_labels,annotators
02_DR-100_0092_3_sentence_14.wav,"[4, 4, 1, 5, 3, 1, 1, 1, 5]","[5, 6, 5, 6, 6, 5, 6, 5, 5]","['A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'A1FP3SH704X01V', 'A2I960JYUZ8KAV', 'A2FFNO6G4FEE2N', 'A3KCUB6P3IE8NL', 'A1Y0Y6U906ABT5', 'A1NIO3JNX5QTN8', 'self_report_02']"
02_DR-100_0092_3_sentence_2.wav,"[2, 6, 4, 5, 3, 2, 3, 1, 5]","[4, 2, 6, 3, 3, 6, 3, 3, 5]","['A3KCUB6P3IE8NL', 'A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'ABS83QIWSMZ9', 'ALQPGVQZEZSUE', 'A1PUHCEBSOWETV', 'A1FP3SH704X01V', 'A1NIO3JNX5QTN8', 'self_report_02']"
02_DR-100_0092_3_sentence_3.wav,"[4, 5, 4, 1, 1, 3, 4, 6, 5]","[4, 4, 8, 5, 4, 6, 5, 5, 5]","['ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A2FFNO6G4FEE2N', 'A3KCUB6P3IE8NL', 'A1Y0Y6U906ABT5', 'A1PUHCEBSOWETV', 'A2I960JYUZ8KAV', 'ALQPGVQZEZSUE', 'self_report_02']"
02_DR-100_0092_3_sentence_4.wav,"[4, 3, 4, 4, 1, 1, 5, 2, 5]","[5, 6, 6, 5, 5, 6, 6, 5, 5]","['A2JP9IKRHNLRPI', 'A2FFNO6G4FEE2N', 'A2I960JYUZ8KAV', 'ABS83QIWSMZ9', 'A3KCUB6P3IE8NL', 'A1NIO3JNX5QTN8', 'ALQPGVQZEZSUE', 'A1Y0Y6U906ABT5', 'self_report_02']"
02_DR-100_0092_3_sentence_5.wav,"[5, 4, 4, 5, 1, 2, 1, 4, 5]","[5, 5, 5, 5, 5, 6, 5, 7, 5]","['ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'ALQPGVQZEZSUE', 'A1FP3SH704X01V', 'A1PUHCEBSOWETV', 'A3KCUB6P3IE8NL', 'A2FFNO6G4FEE2N', 'self_report_02']"
02_DR-100_0092_3_sentence_6.wav,"[2, 4, 1, 3, 5, 4, 3, 2, 5]","[3, 2, 4, 3, 3, 4, 4, 3, 5]","['A2FFNO6G4FEE2N', 'ABS83QIWSMZ9', 'A3KCUB6P3IE8NL', 'AIK9W79I4TPJW', 'A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'A1FP3SH704X01V', 'ANV8C2DATCAPB', 'self_report_02']"
02_DR-100_0092_3_sentence_7.wav,"[5, 5, 2, 3, 3, 1, 2, 2, 5]","[3, 4, 4, 4, 4, 5, 3, 4, 5]","['A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'A3KCUB6P3IE8NL', 'A2I960JYUZ8KAV', 'A2FFNO6G4FEE2N', 'A1NIO3JNX5QTN8', 'A1Y0Y6U906ABT5', 'A1FP3SH704X01V', 'self_report_02']"
02_DR-100_0092_3_sentence_8.wav,"[5, 1, 2, 5, 4, 3, 2, 3, 5]","[3, 4, 4, 4, 4, 4, 6, 6, 5]","['A2JP9IKRHNLRPI', 'A3KCUB6P3IE8NL', 'ALQPGVQZEZSUE', 'ABS83QIWSMZ9', 'A2I960JYUZ8KAV', 'A1FP3SH704X01V', 'A1PUHCEBSOWETV', 'A2FFNO6G4FEE2N', 'self_report_02']"
02_DR-100_0092_3_sentence_9.wav,"[2, 3, 2, 2, 2, 5, 1, 4, 5]","[6, 5, 5, 4, 7, 4, 5, 4, 5]","['A2FFNO6G4FEE2N', 'A2JP9IKRHNLRPI', 'A3KCUB6P3IE8NL', 'ALQPGVQZEZSUE', 'A1PUHCEBSOWETV', 'ABS83QIWSMZ9', 'A1NIO3JNX5QTN8', 'A2I960JYUZ8KAV', 'self_report_02']"
02_DR-100_0092_5_sentence_1.wav,"[2, 6, 5, 2, 5, 3, 1, 2, 6]","[6, 7, 5, 6, 6, 4, 5, 6, 6]","['A2FFNO6G4FEE2N', 'ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A1Y0Y6U906ABT5', 'A2I960JYUZ8KAV', 'ALQPGVQZEZSUE', 'A1NIO3JNX5QTN8', 'A3KCUB6P3IE8NL', 'self_report_02']"
02_DR-100_0092_5_sentence_2.wav,"[5, 5, 3, 3, 2, 3, 5, 1, 6]","[8, 7, 6, 6, 6, 7, 8, 5, 6]","['ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A2FFNO6G4FEE2N', 'A3KCUB6P3IE8NL', 'ANV8C2DATCAPB', 'A1PUHCEBSOWETV', 'A2I960JYUZ8KAV', 'A1NIO3JNX5QTN8', 'self_report_02']"
02_DR-100_0092_5_sentence_3.wav,"[7, 5, 4, 3, 5, 6, 3, 2, 6]","[8, 7, 8, 6, 7, 7, 7, 7, 6]","['A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'A2FFNO6G4FEE2N', 'A1FP3SH704X01V', 'A2I960JYUZ8KAV', 'ALQPGVQZEZSUE', 'ASTDBTVY3WP1K', 'A3KCUB6P3IE8NL', 'self_report_02']"
02_DR-100_0092_5_sentence_4.wav,"[5, 1, 4, 4, 4, 1, 4, 3, 6]","[5, 5, 6, 5, 5, 5, 6, 6, 6]","['A2JP9IKRHNLRPI', 'A3KCUB6P3IE8NL', 'A2FFNO6G4FEE2N', 'A2I960JYUZ8KAV', 'ALQPGVQZEZSUE', 'A1FP3SH704X01V', 'ABS83QIWSMZ9', 'A1PUHCEBSOWETV', 'self_report_02']"
02_DR-100_0092_5_sentence_5.wav,"[4, 3, 5, 2, 2, 1, 5, 2, 6]","[6, 5, 6, 5, 5, 5, 5, 6, 6]","['ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'A3KCUB6P3IE8NL', 'A1FP3SH704X01V', 'A1NIO3JNX5QTN8', 'ALQPGVQZEZSUE', 'A2FFNO6G4FEE2N', 'self_report_02']"
02_DR-100_0092_5_sentence_6.wav,"[5, 5, 6, 2, 3, 1, 5, 6, 6]","[8, 6, 8, 7, 3, 5, 7, 8, 6]","['ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'A3KCUB6P3IE8NL', 'ANV8C2DATCAPB', 'A1NIO3JNX5QTN8', 'A2FFNO6G4FEE2N', 'ASTDBTVY3WP1K', 'self_report_02']"
02_DR-100_0092_5_sentence_7.wav,"[5, 2, 6, 5, 1, 3, 6, 3, 6]","[8, 7, 7, 7, 6, 6, 7, 8, 6]","['ABS83QIWSMZ9', 'A3KCUB6P3IE8NL', 'A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'A1NIO3JNX5QTN8', 'A1FP3SH704X01V', 'ALQPGVQZEZSUE', 'A1PUHCEBSOWETV', 'self_report_02']"
02_DR-100_0092_5_sentence_8.wav,"[4, 6, 4, 3, 3, 2, 2, 4, 6]","[7, 7, 8, 7, 6, 8, 6, 7, 6]","['ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'ALQPGVQZEZSUE', 'A1PUHCEBSOWETV', 'A1Y0Y6U906ABT5', 'A3KCUB6P3IE8NL', 'ASTDBTVY3WP1K', 'self_report_02']"
02_DR-100_0092_7_sentence_1.wav,"[4, 1, 3, 1, 5, 2, 2, 3, 6]","[2, 4, 5, 4, 3, 4, 3, 3, 6]","['A2JP9IKRHNLRPI', 'A2FFNO6G4FEE2N', 'A2I960JYUZ8KAV', 'A1Y0Y6U906ABT5', 'ABS83QIWSMZ9', 'A3KCUB6P3IE8NL', 'ASTDBTVY3WP1K', 'ALQPGVQZEZSUE', 'self_report_02']"
02_DR-100_0092_7_sentence_10.wav,"[3, 5, 2, 4, 1, 4, 1, 4, 6]","[6, 7, 6, 5, 7, 5, 5, 6, 6]","['A2FFNO6G4FEE2N', 'A2I960JYUZ8KAV', 'AIK9W79I4TPJW', 'A2JP9IKRHNLRPI', 'A1Y0Y6U906ABT5', 'ALQPGVQZEZSUE', 'A3KCUB6P3IE8NL', 'ABS83QIWSMZ9', 'self_report_02']"
02_DR-100_0092_7_sentence_2.wav,"[5, 4, 1, 3, 1, 1, 1, 5, 6]","[5, 6, 5, 6, 3, 5, 5, 6, 6]","['A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'A1FP3SH704X01V', 'ALQPGVQZEZSUE', 'ANV8C2DATCAPB', 'A3KCUB6P3IE8NL', 'A1NIO3JNX5QTN8', 'ABS83QIWSMZ9', 'self_report_02']"
02_DR-100_0092_7_sentence_3.wav,"[4, 5, 1, 5, 5, 3, 2, 3, 6]","[4, 3, 4, 4, 6, 4, 4, 6, 6]","['A2FFNO6G4FEE2N', 'ABS83QIWSMZ9', 'A3KCUB6P3IE8NL', 'A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'ALQPGVQZEZSUE', 'A1Y0Y6U906ABT5', 'A1PUHCEBSOWETV', 'self_report_02']"
02_DR-100_0092_7_sentence_4.wav,"[6, 5, 2, 1, 3, 5, 4, 2, 6]","[6, 8, 6, 5, 5, 5, 6, 5, 6]","['A2JP9IKRHNLRPI', 'A2FFNO6G4FEE2N', 'A3KCUB6P3IE8NL', 'A1NIO3JNX5QTN8', 'A2I960JYUZ8KAV', 'ALQPGVQZEZSUE', 'ABS83QIWSMZ9', 'A1FP3SH704X01V', 'self_report_02']"
02_DR-100_0092_7_sentence_5.wav,"[4, 1, 5, 5, 2, 3, 2, 5, 6]","[5, 5, 6, 4, 4, 6, 5, 4, 6]","['A2I960JYUZ8KAV', 'A3KCUB6P3IE8NL', 'A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'A1FP3SH704X01V', 'A2FFNO6G4FEE2N', 'ASTDBTVY3WP1K', 'ALQPGVQZEZSUE', 'self_report_02']"
02_DR-100_0092_7_sentence_6.wav,"[1, 4, 4, 6, 2, 1, 2, 5, 6]","[5, 4, 4, 3, 4, 4, 4, 4, 6]","['A2FFNO6G4FEE2N', 'ABS83QIWSMZ9', 'A2I960JYUZ8KAV', 'A2JP9IKRHNLRPI', 'A1Y0Y6U906ABT5', 'A3KCUB6P3IE8NL', 'A1FP3SH704X01V', 'ASTDBTVY3WP1K', 'self_report_02']"
02_DR-100_0092_7_sentence_7.wav,"[4, 1, 4, 3, 1, 4, 2, 2, 6]","[6, 4, 3, 3, 5, 3, 4, 4, 6]","['A2I960JYUZ8KAV', 'A3KCUB6P3IE8NL', 'A2JP9IKRHNLRPI', 'ALQPGVQZEZSUE', 'A1Y0Y6U906ABT5', 'ABS83QIWSMZ9', 'ASTDBTVY3WP1K', 'A1FP3SH704X01V', 'self_report_02']"
02_DR-100_0092_7_sentence_8.wav,"[5, 4, 2, 4, 2, 2, 2, 2, 6]","[4, 6, 5, 5, 4, 6, 4, 6, 6]","['A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'ALQPGVQZEZSUE', 'A2I960JYUZ8KAV', 'A1FP3SH704X01V', 'A3KCUB6P3IE8NL', 'A1Y0Y6U906ABT5', 'A1PUHCEBSOWETV', 'self_report_02']"
02_DR-100_0092_7_sentence_9.wav,"[6, 5, 1, 3, 2, 2, 4, 3, 6]","[3, 3, 4, 4, 6, 4, 7, 4, 6]","['A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'A1NIO3JNX5QTN8', 'ALQPGVQZEZSUE', 'A1PUHCEBSOWETV', 'A3KCUB6P3IE8NL', 'A2I960JYUZ8KAV', 'A2FFNO6G4FEE2N', 'self_report_02']"
02_DR-100_0092_9_sentence_1.wav,"[2, 4, 4, 4, 2, 1, 2, 2, 6]","[7, 6, 5, 5, 5, 6, 6, 5, 6]","['A2FFNO6G4FEE2N', 'A2I960JYUZ8KAV', 'ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A3KCUB6P3IE8NL', 'ANV8C2DATCAPB', 'A1PUHCEBSOWETV', 'A1FP3SH704X01V', 'self_report_02']"
02_DR-100_0092_9_sentence_2.wav,"[5, 5, 2, 4, 1, 3, 4, 3, 6]","[5, 5, 5, 6, 5, 6, 6, 6, 6]","['ABS83QIWSMZ9', 'A2JP9IKRHNLRPI', 'A3KCUB6P3IE8NL', 'ASTDBTVY3WP1K', 'A1NIO3JNX5QTN8', 'A1PUHCEBSOWETV', 'A2I960JYUZ8KAV', 'A2FFNO6G4FEE2N', 'self_report_02']"
02_DR-100_0092_9_sentence_3.wav,"[5, 5, 3, 2, 4, 2, 4, 1, 6]","[5, 6, 6, 5, 5, 5, 7, 5, 6]","['A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'A2FFNO6G4FEE2N', 'A1FP3SH704X01V', 'ABS83QIWSMZ9', 'A3KCUB6P3IE8NL', 'ASTDBTVY3WP1K', 'A1Y0Y6U906ABT5', 'self_report_02']"
02_DR-100_0092_9_sentence_4.wav,"[3, 4, 4, 4, 1, 4, 3, 2, 6]","[4, 2, 3, 4, 3, 3, 4, 4, 6]","['A2FFNO6G4FEE2N', 'A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'A2I960JYUZ8KAV', 'A1NIO3JNX5QTN8', 'ALQPGVQZEZSUE', 'A1FP3SH704X01V', 'A3KCUB6P3IE8NL', 'self_report_02']"
02_DR-100_0092_9_sentence_5.wav,"[1, 5, 5, 3, 5, 1, 2, 3, 6]","[4, 2, 4, 3, 4, 4, 4, 4, 6]","['A2FFNO6G4FEE2N', 'A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'ALQPGVQZEZSUE', 'A2I960JYUZ8KAV', 'A1NIO3JNX5QTN8', 'A3KCUB6P3IE8NL', 'A1FP3SH704X01V', 'self_report_02']"
02_DR-100_0092_9_sentence_6.wav,"[5, 4, 3, 4, 2, 5, 1, 4, 6]","[6, 6, 4, 6, 6, 6, 6, 6, 6]","['A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'A1FP3SH704X01V', 'A2FFNO6G4FEE2N', 'A3KCUB6P3IE8NL', 'ALQPGVQZEZSUE', 'A1NIO3JNX5QTN8', 'A2I960JYUZ8KAV', 'self_report_02']"
02_DR-100_0092_9_sentence_7.wav,"[5, 5, 5, 5, 1, 5, 3, 4, 6]","[3, 7, 6, 7, 4, 7, 5, 4, 6]","['A2JP9IKRHNLRPI', 'A2I960JYUZ8KAV', 'ABS83QIWSMZ9', 'A2FFNO6G4FEE2N', 'A1NIO3JNX5QTN8', 'ASTDBTVY3WP1K', 'A3KCUB6P3IE8NL', 'A1Y0Y6U906ABT5', 'self_report_02']"
02_DR-100_0092_9_sentence_8.wav,"[4, 4, 5, 2, 3, 2, 2, 2, 6]","[4, 4, 5, 5, 4, 4, 4, 6, 6]","['A2JP9IKRHNLRPI', 'ABS83QIWSMZ9', 'A2I960JYUZ8KAV', 'A3KCUB6P3IE8NL', 'ALQPGVQZEZSUE', 'A1FP3SH704X01V', 'ANV8C2DATCAPB', 'A1PUHCEBSOWETV', 'self_report_02']"
02_DR-100_0092_9_sentence_9.wav,"[4, 1, 4, 4, 3, 2, 3, 2, 6]","[6, 6, 6, 7, 5, 6, 6, 4, 6]","['ABS83QIWSMZ9', 'A3KCUB6P3IE8NL', 'A2I960JYUZ8KAV', 'A2JP9IKRHNLRPI', 'ALQPGVQZEZSUE', 'A1Y0Y6U906ABT5', 'A1PUHCEBSOWETV', 'A1FP3SH704X01V', 'self_report_02']"
07_DR-100_0092_7_sentence_4.wav,"[7, 2, 3, 1, 6, 3, 5, 3, 4]","[6, 5, 5, 5, 6, 6, 5, 5, 6]","['A27SMEOPKV84VI', 'A365SN61J4UNGR', 'AKZ8SFOAI4RZN', 'A1NIO3JNX5QTN8', 'A124E03UMDZAA9', 'A2FFNO6G4FEE2N', 'A2B6WQG0A9CKXQ', 'A1T79J0XQXDDGC', 'self_report_07']"
08_DR-100_0090_9_sentence_3.wav,"[1, 4, 3, 3, 5, 4, 1, 4, 5]","[5, 5, 5, 6, 4, 5, 5, 5, 6]","['A1FP3SH704X01V', 'ALQPGVQZEZSUE', 'A365SN61J4UNGR', 'A1PUHCEBSOWETV', 'A124E03UMDZAA9', 'A2B6WQG0A9CKXQ', 'AKZ8SFOAI4RZN', 'AW4AHMQ7EN4QI', 'self_report_08']"
03_DR-100_0099_3_sentence_7.wav,"[9, 7, 8, 8, 4, 5, 7, 4, 7]","[1, 2, 2, 1, 6, 7, 5, 3, 2]","['A27SMEOPKV84VI', 'A2NBVTY6FLBEAF', 'A2TBXASXZIRNNW', 'A2B6WQG0A9CKXQ', 'A1PUHCEBSOWETV', 'A1ET2J1PIP0RGO', 'ARVXIBUCA8WDZ', 'A1FP3SH704X01V', 'self_report_03']"
08_DR-100_0090_3_sentence_7.wav,"[8, 5, 6, 6, 5, 3, 7, 1, 5]","[8, 8, 6, 7, 6, 9, 6, 5, 6]","['AKZ8SFOAI4RZN', 'A2B6WQG0A9CKXQ', 'A124E03UMDZAA9', 'A27SMEOPKV84VI', 'A2JP9IKRHNLRPI', 'A1T79J0XQXDDGC', 'A2NBVTY6FLBEAF', 'A1FP3SH704X01V', 'self_report_08']"
08_DR-100_0090_1_sentence_1.wav,"[1, 5, 3, 2, 5, 3, 5, 4, 4]","[6, 7, 8, 4, 6, 7, 6, 5, 5]","['A1NIO3JNX5QTN8', 'A2TBXASXZIRNNW', 'A1T79J0XQXDDGC', 'A1FP3SH704X01V', 'A2JP9IKRHNLRPI', 'A2AAY4VT9L71SY', 'A1ET2J1PIP0RGO', 'A27SMEOPKV84VI', 'self_report_08']"
10_DR-100_0096_3_sentence_2.wav,"[1, 2, 3, 3, 3, 2, 5, 4, 5]","[7, 4, 8, 4, 4, 8, 8, 8, 5]","['A1NIO3JNX5QTN8', 'A1FP3SH704X01V', 'A1T79J0XQXDDGC', 'A27SMEOPKV84VI', 'A124E03UMDZAA9', 'A2B6WQG0A9CKXQ', 'A1PUHCEBSOWETV', 'A1ET2J1PIP0RGO', 'self_report_10']"
06_DR-100_0093_3_sentence_3.wav,"[1, 3, 2, 3, 5, 3, 5, 3, 5]","[5, 5, 3, 7, 6, 5, 5, 6, 8]","['A1FP3SH704X01V', 'ALQPGVQZEZSUE', 'A365SN61J4UNGR', 'A2AAY4VT9L71SY', 'A2JP9IKRHNLRPI', 'A2B6WQG0A9CKXQ', 'A27SMEOPKV84VI', 'A2FFNO6G4FEE2N', 'self_report_06']"
04_DR-100_0082_5_sentence_5.wav,"[3, 2, 2, 5, 7, 6, 4, 3, 4]","[6, 5, 5, 3, 4, 4, 4, 6, 5]","['A1PUHCEBSOWETV', 'A1FP3SH704X01V', 'A1T79J0XQXDDGC', 'A2AG45K4ULNBHF', 'A27SMEOPKV84VI', 'A1VC6F0FYG1L5I', 'A124E03UMDZAA9', 'A2FFNO6G4FEE2N', 'self_report_04']"
04_DR-100_0082_5_sentence_7.wav,"[2, 3, 5, 3, 2, 5, 3, 2, 4]","[5, 8, 7, 7, 7, 6, 6, 7, 5]","['A365SN61J4UNGR', 'A10GZ0SWBZIRBK', 'A2JP9IKRHNLRPI', 'A2AAY4VT9L71SY', 'A394S7JSNUA3TS', 'A124E03UMDZAA9', 'A1PUHCEBSOWETV', 'A1T79J0XQXDDGC', 'self_report_04']"
09_DR-100_0100_9_sentence_6.wav,"[1, 1, 2, 3, 1, 4, 3, 1, 4]","[3, 5, 5, 6, 5, 5, 5, 5, 6]","['A2TBXASXZIRNNW', 'A2AG45K4ULNBHF', 'A2B6WQG0A9CKXQ', 'A1PUHCEBSOWETV', 'A2AAY4VT9L71SY', 'A2JP9IKRHNLRPI', 'A2NBVTY6FLBEAF', 'A1T79J0XQXDDGC', 'self_report_09']"
07_DR-100_0092_7_sentence_7.wav,"[6, 3, 2, 5, 1, 2, 3, 1, 4]","[5, 5, 5, 5, 5, 5, 5, 5, 6]","['A27SMEOPKV84VI', 'A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'A2B6WQG0A9CKXQ', 'A1T79J0XQXDDGC', 'A2AAY4VT9L71SY', 'A2AG45K4ULNBHF', 'A394S7JSNUA3TS', 'self_report_07']"
07_DR-100_0092_5_sentence_6.wav,"[3, 4, 1, 4, 3, 2, 1, 1, 4]","[4, 5, 5, 4, 4, 4, 5, 5, 7]","['A2JP9IKRHNLRPI', 'A124E03UMDZAA9', 'A2B6WQG0A9CKXQ', 'A2NBVTY6FLBEAF', 'A2AAY4VT9L71SY', 'A394S7JSNUA3TS', 'A2FFNO6G4FEE2N', 'A2F48NO7AD9VKK', 'self_report_07']"
07_DR-100_0092_5_sentence_9.wav,"[2, 1, 4, 7, 3, 4, 3, 1, 4]","[4, 1, 5, 4, 7, 5, 7, 4, 7]","['A365SN61J4UNGR', 'A2AG45K4ULNBHF', 'A2B6WQG0A9CKXQ', 'A27SMEOPKV84VI', 'A2FFNO6G4FEE2N', 'A124E03UMDZAA9', 'A1PUHCEBSOWETV', 'A1T79J0XQXDDGC', 'self_report_07']"
05_DR-100_0098_5_sentence_2.wav,"[6, 2, 4, 4, 1, 2, 3, 4, 8]","[5, 5, 5, 5, 5, 5, 7, 6, 8]","['A27SMEOPKV84VI', 'A1T79J0XQXDDGC', 'A2JP9IKRHNLRPI', 'ALQPGVQZEZSUE', 'A10GZ0SWBZIRBK', 'A365SN61J4UNGR', 'A1PUHCEBSOWETV', 'A124E03UMDZAA9', 'self_report_05']"
05_DR-100_0098_1_sentence_2.wav,"[5, 2, 2, 4, 1, 1, 4, 6, 4]","[5, 5, 5, 5, 6, 5, 5, 3, 7]","['A2JP9IKRHNLRPI', 'A365SN61J4UNGR', 'A2NBVTY6FLBEAF', 'A2B6WQG0A9CKXQ', 'A1T79J0XQXDDGC', 'A2F48NO7AD9VKK', 'A1ET2J1PIP0RGO', 'A2TBXASXZIRNNW', 'self_report_05']"
10_DR-100_0096_9_sentence_5.wav,"[6, 2, 4, 3, 6, 5, 2, 2, 7]","[7, 7, 6, 7, 3, 3, 5, 6, 4]","['A2JP9IKRHNLRPI', 'A1T79J0XQXDDGC', 'A2NBVTY6FLBEAF', 'A1PUHCEBSOWETV', 'A2TBXASXZIRNNW', 'A124E03UMDZAA9', 'ARVXIBUCA8WDZ', 'A1FHS282JP487T', 'self_report_10']"
07_DR-100_0092_9_sentence_3.wav,"[1, 2, 2, 3, 3, 4, 6, 7, 4]","[5, 3, 4, 5, 4, 4, 4, 6, 6]","['A1FP3SH704X01V', 'A365SN61J4UNGR', 'A2F48NO7AD9VKK', 'A1PUHCEBSOWETV', 'AKZ8SFOAI4RZN', 'A2JP9IKRHNLRPI', 'A27SMEOPKV84VI', 'A124E03UMDZAA9', 'self_report_07']"
07_DR-100_0092_1_sentence_1.wav,"[1, 4, 3, 6, 6, 6, 2, 2, 6]","[6, 6, 7, 5, 6, 5, 6, 5, 6]","['A1NIO3JNX5QTN8', 'AKZ8SFOAI4RZN', 'A1T79J0XQXDDGC', 'A2B6WQG0A9CKXQ', 'A2NBVTY6FLBEAF', 'A2AG45K4ULNBHF', 'A1PUHCEBSOWETV', 'A2F48NO7AD9VKK', 'self_report_07']"
06_DR-100_0093_7_sentence_3.wav,"[2, 4, 3, 2, 2, 4, 4, 1, 7]","[4, 5, 3, 3, 4, 3, 3, 4, 4]","['AKZ8SFOAI4RZN', 'A124E03UMDZAA9', 'A1PUHCEBSOWETV', 'A365SN61J4UNGR', 'A1T79J0XQXDDGC', 'A2NBVTY6FLBEAF', 'A2AG45K4ULNBHF', 'A1NIO3JNX5QTN8', 'self_report_06']"
03_DR-100_0099_7_sentence_3.wav,"[7, 4, 7, 8, 7, 7, 6, 2, 4]","[2, 4, 4, 4, 4, 2, 4, 6, 4]","['A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'AKZ8SFOAI4RZN', 'A2AAY4VT9L71SY', 'A2B6WQG0A9CKXQ', 'A2TBXASXZIRNNW', 'A1ET2J1PIP0RGO', 'A1FHS282JP487T', 'self_report_03']"
04_DR-100_0082_5_sentence_2.wav,"[2, 5, 2, 5, 3, 5, 3, 2, 4]","[4, 4, 7, 7, 3, 7, 6, 6, 5]","['A3KCUB6P3IE8NL', 'A124E03UMDZAA9', 'A1T79J0XQXDDGC', 'A2AG45K4ULNBHF', 'A2NBVTY6FLBEAF', 'A2JP9IKRHNLRPI', 'A2B6WQG0A9CKXQ', 'A1FP3SH704X01V', 'self_report_04']"
04_DR-100_0082_1_sentence_2.wav,"[5, 3, 7, 6, 5, 5, 3, 3, 4]","[5, 7, 6, 5, 5, 6, 7, 5, 5]","['ALQPGVQZEZSUE', 'A1PUHCEBSOWETV', 'A124E03UMDZAA9', 'A27SMEOPKV84VI', 'A2JP9IKRHNLRPI', 'ACJ6NSCIWMUZI', 'A2FFNO6G4FEE2N', 'A2AAY4VT9L71SY', 'self_report_04']"
10_DR-100_0096_3_sentence_4.wav,"[2, 1, 4, 4, 2, 1, 2, 3, 5]","[5, 8, 7, 5, 5, 5, 6, 6, 5]","['A27SMEOPKV84VI', 'A1T79J0XQXDDGC', 'A1PUHCEBSOWETV', 'A124E03UMDZAA9', 'A2TBXASXZIRNNW', 'A1FP3SH704X01V', 'A2B6WQG0A9CKXQ', 'A1VC6F0FYG1L5I', 'self_report_10']"
04_DR-100_0082_7_sentence_9.wav,"[3, 7, 3, 6, 6, 4, 5, 3, 4]","[4, 5, 3, 4, 3, 3, 4, 3, 5]","['AKZ8SFOAI4RZN', 'A27SMEOPKV84VI', 'A2AAY4VT9L71SY', 'A2NBVTY6FLBEAF', 'A2TBXASXZIRNNW', 'A2JP9IKRHNLRPI', 'A1VC6F0FYG1L5I', 'AW4AHMQ7EN4QI', 'self_report_04']"
07_DR-100_0092_5_sentence_11.wav,"[3, 1, 4, 7, 7, 5, 4, 2, 4]","[6, 5, 7, 5, 4, 4, 7, 6, 7]","['A1PUHCEBSOWETV', 'A1NIO3JNX5QTN8', 'A1T79J0XQXDDGC', 'A27SMEOPKV84VI', 'A2B6WQG0A9CKXQ', 'AW4AHMQ7EN4QI', 'A2FFNO6G4FEE2N', 'A1FP3SH704X01V', 'self_report_07']"
03_DR-100_0099_3_sentence_6.wav,"[8, 5, 8, 5, 7, 3, 8, 8, 7]","[2, 3, 3, 1, 2, 4, 1, 2, 2]","['A27SMEOPKV84VI', 'A1PUHCEBSOWETV', 'A2AG45K4ULNBHF', 'A2JP9IKRHNLRPI', 'A2TBXASXZIRNNW', 'A124E03UMDZAA9', 'A2AAY4VT9L71SY', 'A2NBVTY6FLBEAF', 'self_report_03']"
07_DR-100_0092_1_sentence_2.wav,"[3, 4, 3, 2, 1, 5, 4, 3, 6]","[6, 6, 7, 4, 5, 5, 6, 8, 6]","['A10GZ0SWBZIRBK', 'A2TBXASXZIRNNW', 'AKZ8SFOAI4RZN', 'A394S7JSNUA3TS', 'A1FP3SH704X01V', 'A2JP9IKRHNLRPI', 'A1ET2J1PIP0RGO', 'A2FFNO6G4FEE2N', 'self_report_07']"
03_DR-100_0099_1_sentence_7.wav,"[4, 8, 6, 4, 5, 7, 7, 8, 4]","[4, 3, 7, 7, 6, 7, 6, 9, 3]","['A1FP3SH704X01V', 'A27SMEOPKV84VI', 'A2NBVTY6FLBEAF', 'A1PUHCEBSOWETV', 'A2FFNO6G4FEE2N', 'A2B6WQG0A9CKXQ', 'A1ET2J1PIP0RGO', 'A1T79J0XQXDDGC', 'self_report_03']"
